Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad
81.58,38.0,71455.62,154.75,Vision-oriented attitude-oriented Internet solution,Bowenview,Female,Western Sahara,2016-05-19 14:30:17,1
79.6,28.0,71222.4,217.37,Centralized logistical secured line,Reyesfurt,Female,Gabon,2016-01-27 12:38:16,0
66.89,23.0,54725.87,172.81,Future-proofed coherent budgetary management,Hollandberg,Male,United States Virgin Islands,2016-04-18 00:49:33,0
40.47,30.0,58677.69,201.58,Total 5thgeneration standardization,West Richard,Female,Guinea,2016-06-29 10:50:45,1
89.05,38.0,57868.44,130.83,Robust responsive collaboration,Stewartbury,Female,Micronesia,2016-02-13 07:53:55,1
79.97,26.0,55121.65,131.68,Monitored 24/7 moratorium,East Kevinbury,Female,Senegal,2016-06-03 06:34:44,0
56.16,25.0,50506.44,254.57,Digitized content-based circuit,South Corey,Female,Micronesia,2016-07-08 17:14:01,0
56.39,19.0,33951.63,253.48,Proactive actuating Graphical User Interface,Lisamouth,Female,Switzerland,2016-06-17 20:18:27,0
78.7,33.0,43974.49,120.75,Profound well-modulated array,New Taylorburgh,Male,Vanuatu,2016-07-03 04:11:40,0
65.56,29.0,69718.19,153.76,Self-enabling local strategy,Klineside,Female,Greece,2016-02-14 10:06:49,1
66.12,24.0,52252.91,176.7,Virtual bandwidth-monitored initiative,West James,Female,Qatar,2016-03-15 06:54:21,1
56.3,37.0,53058.91,217.37,Profound dynamic attitude,Reyesfurt,Female,Moldova,2016-05-31 09:06:29,1
51.87,39.0,54755.71,227.53,Ameliorated exuding encryption,Joshuamouth,Female,Wallis and Futuna,2016-03-11 00:05:48,0
39.36,31.0,56180.93,207.17,De-engineered tertiary secured line,New Michael,Female,Guam,2016-06-21 14:32:32,0
51.24,36.0,61610.05,140.46,Reverse-engineered context-sensitive emulation,Elizabethport,Female,Albania,2016-05-08 12:12:04,1
47.64,29.0,69646.35,200.71,Digitized content-based circuit,East Carlos,Female,Saint Pierre and Miquelon,2016-06-12 21:21:53,0
81.58,25.0,25686.34,141.89,Pre-emptive next generation Internet solution,Lake Rhondaburgh,Male,Georgia,2016-05-24 09:50:41,0
83.71,26.0,74903.41,228.78,Visionary asymmetric encryption,East Kevinbury,Male,Bosnia and Herzegovina,2016-03-11 06:49:10,1
37.51,23.0,56725.47,217.37,Sharable reciprocal project,Reyesfurt,Male,United States Virgin Islands,2016-07-21 10:01:50,0
55.6,35.0,53898.89,209.91,Optional multi-state hardware,Port Melissaberg,Male,French Southern Territories,2016-03-18 13:22:35,1
49.21,27.0,14548.06,184.94,Function-based optimizing extranet,Thomasstad,Male,Switzerland,2016-03-09 14:57:11,0
69.15,35.0,39840.55,236.87,Decentralized attitude-oriented interface,Youngfort,Female,Uganda,2016-07-01 01:12:04,1
80.51,55.0,57014.84,187.76,Function-based context-sensitive secured line,South Rebecca,Male,Turkey,2016-03-20 08:22:50,1
69.62,34.0,59785.94,203.44,Cloned explicit middleware,New Tinamouth,Female,Brunei Darussalam,2016-04-27 04:28:17,1
55.6,24.0,52252.91,182.2,Profound optimizing utilization,Garciaside,Female,Algeria,2016-04-17 21:39:11,0
65.77,34.0,59785.94,160.03,Cloned explicit middleware,New Tinamouth,Female,Brunei Darussalam,2016-04-27 04:28:17,1
80.3,37.0,51067.54,195.69,Devolved human-resource circuit,Millerbury,Male,Australia,2016-06-16 02:01:24,1
76.2,33.0,55984.89,230.95,Diverse modular interface,New Taylorburgh,Male,Niger,2016-03-05 20:53:19,0
55.6,39.0,56180.93,165.52,User-friendly client-server instruction set,North Regina,Male,Hong Kong,2016-04-07 15:18:10,0
55.6,24.0,52252.91,182.2,Phased zero tolerance extranet,West Ricardo,Female,Algeria,2016-06-09 17:11:02,1
56.39,46.0,66504.16,218.61,Proactive actuating Graphical User Interface,South Jaimeview,Male,Australia,2016-04-06 14:16:52,1
71.84,39.0,58287.86,141.89,Enterprise-wide tangible model,North Regina,Male,American Samoa,2016-01-14 16:30:38,0
83.71,38.0,57868.44,231.37,Upgradable multi-tasking initiative,Tylerport,Male,Bosnia and Herzegovina,2016-03-11 06:49:10,1
80.47,38.0,57868.44,132.08,Profit-focused dedicated utilization,Bowenview,Female,Lao People's Democratic Republic,2016-07-19 12:05:58,1
89.05,38.0,50723.67,130.41,Robust uniform framework,West Andrew,Female,Lao People's Democratic Republic,2016-01-12 03:28:31,0
53.92,28.0,47314.45,120.49,Organized global flexibility,New Brandy,Male,Luxembourg,2016-01-23 17:39:06,0
39.96,45.0,59610.81,138.71,Enhanced homogeneous moderator,Wintersfort,Male,Taiwan,2016-03-05 12:03:41,1
37.0,39.0,65883.39,124.44,Inverse zero tolerance customer loyalty,Vanessaview,Female,Sweden,2016-06-15 11:56:41,0
71.84,28.0,71222.4,217.37,Re-engineered non-volatile neural-net,North Angelastad,Female,Venezuela,2016-02-29 23:56:06,0
59.22,24.0,18368.57,196.77,Multi-tiered heuristic strategy,North Daniel,Male,Malawi,2016-03-18 13:22:35,1
80.51,44.0,57868.44,137.24,Exclusive even-keeled moratorium,Stewartbury,Female,Poland,2016-05-19 14:30:17,1
59.05,50.0,43974.49,231.49,Function-based context-sensitive secured line,Burgessside,Male,Palau,2016-03-20 08:22:50,1
81.98,23.0,25739.09,236.87,Managed disintermediate capability,Hubbardmouth,Female,Cuba,2016-05-19 14:30:17,1
89.05,44.0,51317.33,187.76,Robust responsive collaboration,Palmerside,Female,El Salvador,2016-07-17 14:26:04,1
82.79,51.0,41547.62,118.27,Multi-channeled mission-critical success,Kyleborough,Male,Niger,2016-05-26 06:03:57,0
44.4,25.0,50506.44,241.03,Visionary mission-critical application,Daviesborough,Male,Austria,2016-07-08 17:14:01,0
43.49,37.0,53058.91,258.62,Synchronized leadingedge help-desk,New Brandy,Female,Australia,2016-07-21 10:01:50,0
60.23,43.0,73538.09,167.86,Optimized upward-trending productivity,Port Jeffrey,Male,Northern Mariana Islands,2016-04-03 21:13:46,1
39.3,27.0,59106.12,214.42,Intuitive exuding service-desk,West Roytown,Female,Congo,2016-02-26 19:48:23,0
89.05,51.0,74535.94,188.56,Profit-focused systemic support,Brendachester,Female,Bahamas,2016-05-12 21:32:06,1
47.64,29.0,69718.19,200.71,Digitized content-based circuit,East Carlos,Female,Senegal,2016-05-03 16:02:50,0
55.6,35.0,54429.17,236.87,Optional multi-state hardware,Wrightburgh,Female,Ukraine,2016-07-18 01:36:37,0
66.4,23.0,59243.46,211.38,Robust logistical utilization,Hubbardmouth,Male,China,2016-07-19 12:05:58,1
56.3,29.0,57545.56,216.49,Sharable reciprocal project,Lisamouth,Female,Burundi,2016-01-16 16:40:30,0
37.0,30.0,57877.15,201.58,Synchronized systemic hierarchy,Kristinfurt,Female,Qatar,2016-06-29 10:50:45,0
80.47,38.0,57868.44,269.96,Enhanced optimizing website,Hubbardmouth,Female,Western Sahara,2016-05-19 14:30:17,1
77.14,51.0,39616.0,118.27,Reactive impactful challenge,West David,Female,Hungary,2016-07-14 22:43:29,1
37.0,32.0,76246.96,133.9,Realigned reciprocal framework,North Daniel,Male,Bolivia,2016-03-24 06:36:52,1
55.6,32.0,55424.24,172.83,Focused upward-trending core,Lisafort,Female,Chile,2016-04-28 22:54:37,0
74.27,40.0,62669.59,221.98,Synergized coherent interface,Bakerhaven,Male,Belize,2016-05-30 20:08:51,1
68.68,42.0,60637.62,190.12,Balanced motivating help-desk,New Thomas,Male,Equatorial Guinea,2016-04-05 18:02:49,1
56.39,29.0,69646.35,198.5,Automated multi-state toolset,Carterland,Female,Burundi,2016-01-11 02:07:14,1
41.73,28.0,71222.4,139.01,Phased hybrid superstructure,Westshire,Female,Czech Republic,2016-05-01 23:21:53,1
80.31,28.0,61840.26,207.17,Sharable reciprocal project,Port Kathleenfort,Male,Senegal,2016-04-08 22:40:55,0
76.2,50.0,43974.49,123.13,Realigned content-based leverage,Burgessside,Female,Saint Vincent and the Grenadines,2016-06-03 03:36:18,1
32.91,29.0,53431.35,158.56,Phased zero-defect portal,Evansfurt,Female,Sierra Leone,2016-05-03 16:02:50,1
79.52,45.0,45716.48,124.67,Secured 24hour policy,Wintersfort,Female,Palau,2016-02-26 09:54:33,0
49.21,30.0,40182.84,240.95,Total 5thgeneration standardization,Sanchezland,Female,Faroe Islands,2016-02-10 19:20:51,1
55.6,35.0,42993.48,221.18,Business-focused real-time toolset,Jacquelineshire,Male,Papua New Guinea,2016-04-07 15:18:10,0
70.39,27.0,39193.45,131.29,Configurable tertiary capability,Olsonside,Male,Zimbabwe,2016-07-05 00:54:11,0
49.21,29.0,69718.19,119.32,Horizontal client-server database,Wilsonburgh,Female,Burundi,2016-06-19 22:08:15,0
89.05,44.0,64011.26,122.31,Profit-focused secondary portal,Port Katelynview,Female,Bangladesh,2016-07-21 10:54:35,1
39.94,55.0,40468.53,229.12,Configurable tertiary capability,Youngfort,Female,Cayman Islands,2016-04-04 08:19:54,1
51.3,44.0,50723.67,131.72,Down-sized background groupware,Port Jodi,Female,Bulgaria,2016-04-21 19:56:24,1
83.71,42.0,66025.11,211.38,Distributed bifurcated challenge,Hubbardmouth,Male,Czech Republic,2016-03-09 03:41:30,1
36.08,45.0,67575.12,174.88,De-engineered actuating hierarchy,Harmonhaven,Female,Taiwan,2016-05-18 03:19:03,1
59.05,33.0,43974.49,196.77,Compatible composite project,West David,Female,Greece,2016-05-12 21:32:06,1
44.78,35.0,50723.67,120.63,Function-based optimizing protocol,Brianfurt,Female,Bulgaria,2016-02-20 00:06:20,1
82.87,31.0,66176.97,204.79,Intuitive exuding service-desk,Vanessaview,Female,Croatia,2016-07-09 11:18:02,0
41.73,28.0,71222.4,207.17,Inverse local hub,Jamiefort,Female,Gabon,2016-02-15 16:52:04,0
66.08,22.0,66412.04,165.27,Ameliorated exuding encryption,North Isabellaville,Male,Namibia,2016-03-11 00:05:48,0
80.47,48.0,62784.85,123.13,Function-based context-sensitive secured line,Burgessside,Male,Turkey,2016-07-17 01:13:56,1
53.92,31.0,61840.26,207.17,Managed zero tolerance concept,North Katie,Male,Luxembourg,2016-06-16 02:01:24,1
49.21,46.0,41097.17,119.93,Configurable tertiary capability,Richardsonshire,Female,Cayman Islands,2016-04-15 15:07:17,1
40.47,52.0,33951.63,229.12,Programmable uniform website,Penatown,Male,Australia,2016-01-12 10:07:29,1
55.6,35.0,73889.99,226.54,Optional multi-state hardware,Port Melissaberg,Male,Niger,2016-01-26 02:47:17,0
55.6,36.0,59240.24,115.26,Organized upward-trending contingency,Hatfieldshire,Female,Qatar,2016-01-03 16:01:40,0
41.73,28.0,71222.4,217.37,Intuitive exuding service-desk,Reyesfurt,Female,American Samoa,2016-02-29 23:56:06,0
52.68,32.0,55424.24,178.92,Business-focused transitional solution,Mauriceshire,Male,Ghana,2016-03-31 20:55:22,0
81.22,41.0,50628.31,235.29,Proactive bandwidth-monitored policy,Hatfieldshire,Male,Netherlands Antilles,2016-04-04 22:00:15,0
79.54,41.0,48335.2,137.24,Distributed maximized ability,Jacobstad,Female,Micronesia,2016-05-13 11:57:12,1
78.84,32.0,55424.24,178.92,Focused upward-trending core,Lisafort,Male,Ghana,2016-03-31 20:55:22,0
79.52,51.0,44248.52,221.98,Focused coherent success,West David,Male,Turkey,2016-02-28 23:54:44,1
37.87,43.0,73538.09,157.04,Polarized tangible collaboration,West Shannon,Female,Northern Mariana Islands,2016-02-28 06:41:44,1
74.07,39.0,48335.2,258.62,Customer-focused incremental system engine,Youngfort,Female,Belize,2016-05-08 22:24:27,1
55.6,35.0,25603.93,236.87,Robust uniform framework,Wrightburgh,Female,Myanmar,2016-07-18 01:36:37,0
78.84,32.0,55424.24,172.83,Focused upward-trending core,Lisafort,Female,Venezuela,2016-04-28 22:54:37,0
51.24,36.0,59240.24,141.52,Versatile transitional monitoring,Port Cassie,Female,Ukraine,2016-04-04 11:39:51,1
40.17,26.0,70203.74,190.17,Configurable impactful firmware,Shelbyport,Female,Grenada,2016-05-15 13:18:34,0
59.05,44.0,27241.11,110.66,Focused coherent success,South George,Male,Sri Lanka,2016-01-30 16:15:29,0
85.01,52.0,58966.22,163.0,Programmable uniform website,Shawnside,Male,Portugal,2016-07-19 08:32:10,1
54.47,35.0,25603.93,225.58,Advanced modular Local Area Network,Wrightburgh,Female,Niger,2016-06-11 06:47:55,0
83.97,44.0,64564.07,158.8,Customer-focused multi-tasking Internet solution,Michaelmouth,Male,Turkey,2016-03-14 14:13:05,1
74.32,22.0,63363.04,139.34,Adaptive contextually-based methodology,Combsstad,Male,Anguilla,2016-07-03 04:11:40,0
73.72,32.0,55424.24,182.2,Focused upward-trending core,Lisafort,Male,Chile,2016-04-28 22:54:37,0
55.6,35.0,25603.93,236.87,User-centric intangible contingency,Wrightburgh,Female,Myanmar,2016-07-18 01:36:37,0
37.0,45.0,50671.6,138.71,Enhanced homogeneous moderator,Wintersfort,Male,Bosnia and Herzegovina,2016-03-05 12:03:41,1
42.04,40.0,39723.97,165.27,Digitized content-based circuit,North Virginia,Female,Burundi,2016-06-12 21:21:53,0
43.49,19.0,23936.86,151.93,Upgradable 4thgeneration portal,Mataberg,Male,Belgium,2016-02-05 16:50:58,1
35.61,37.0,46780.09,140.15,Vision-oriented attitude-oriented Internet solution,East Tammie,Female,Netherlands,2016-01-31 06:14:10,1
56.39,46.0,58966.22,130.86,Programmable uniform website,Richardsonshire,Male,Australia,2016-01-12 10:07:29,1
68.01,40.0,41232.89,188.56,Total 5thgeneration standardization,North Cassie,Female,Uganda,2016-05-12 20:57:10,1
68.18,28.0,53058.91,217.37,Inverse local hub,Jamiefort,Female,Venezuela,2016-02-29 23:56:06,0
66.12,28.0,74623.27,207.17,Intuitive exuding service-desk,Jamiefort,Female,Egypt,2016-02-29 23:56:06,0
68.01,46.0,40468.53,229.12,Configurable tertiary capability,Richardsonshire,Female,Belgium,2016-04-06 14:16:52,1
81.75,29.0,56113.37,200.71,Digitized zero-defect implementation,Wilsonburgh,Female,Myanmar,2016-06-19 22:08:15,0
54.88,22.0,31215.88,121.07,Digitized contextually-based product,Garciatown,Female,Saudi Arabia,2016-07-03 04:11:40,0
89.05,40.0,73882.91,221.98,Synergized coherent interface,Port Douglasborough,Male,Malta,2016-04-22 00:28:18,1
43.49,27.0,36884.23,214.42,Configurable tertiary capability,New Brandy,Male,Moldova,2016-05-08 22:24:27,1
66.26,31.0,59677.64,207.17,Optional full-range projection,West Angelabury,Male,Singapore,2016-05-10 07:22:37,0
82.07,25.0,50506.44,241.03,Digitized contextually-based product,Palmerside,Female,Micronesia,2016-07-08 17:14:01,1
51.87,19.0,54251.78,218.61,Managed client-server access,South Cynthiashire,Male,Honduras,2016-01-05 16:26:44,0
50.63,35.0,53898.89,119.2,Total cohesive moratorium,Williamsport,Male,Liechtenstein,2016-03-18 13:22:35,1
74.54,41.0,57846.68,158.42,Optimized upward-trending productivity,Wintersfort,Male,Turkey,2016-04-03 21:13:46,1
49.21,30.0,40182.84,140.46,De-engineered attitude-oriented projection,East John,Female,Qatar,2016-01-05 20:58:42,0
65.59,39.0,32549.95,221.98,Robust transitional ability,Westshire,Male,Micronesia,2016-04-21 16:10:50,1
35.49,36.0,59240.24,222.25,Up-sized incremental encryption,Garciatown,Female,Kazakhstan,2016-02-26 19:48:23,0
76.58,40.0,73882.91,140.46,Digitized content-based circuit,Ramirezton,Female,Palau,2016-07-06 05:34:52,0
69.15,27.0,66815.54,131.29,Configurable tertiary capability,Mosleyburgh,Male,Bahrain,2016-03-09 14:57:11,0
81.75,34.0,62060.11,168.34,Cloned explicit middleware,West Amanda,Female,Eritrea,2016-06-17 20:18:27,0
77.14,33.0,27241.11,191.82,Customizable tangible hierarchy,South George,Male,Vanuatu,2016-03-24 06:36:52,0
51.87,52.0,33951.63,195.69,Programmable uniform website,Penatown,Male,Australia,2016-01-05 16:26:44,1
73.49,26.0,59457.52,150.83,Extended systemic policy,Wallacechester,Male,United Arab Emirates,2016-01-23 21:15:57,0
37.0,30.0,58677.69,184.88,Realigned content-based leverage,Williamport,Male,Canada,2016-02-09 07:21:25,1
46.14,34.0,59785.94,160.03,Cloned explicit middleware,Williamsmouth,Male,Namibia,2016-02-27 08:52:50,0
80.47,48.0,52736.33,212.38,Integrated coherent pricing structure,Burgessside,Male,Turkey,2016-07-17 01:13:56,1
80.51,22.0,74903.41,187.76,Function-based context-sensitive secured line,East Kevinbury,Female,Austria,2016-02-19 20:49:27,0
46.61,43.0,60575.99,184.23,Reverse-engineered maximized focus group,Port Katelynview,Female,Bangladesh,2016-04-17 21:39:11,1
82.07,21.0,52563.22,176.98,Profit-focused secondary portal,Port Katelynview,Female,Bangladesh,2016-04-17 21:39:11,1
66.26,39.0,38067.08,212.87,Intuitive exuding service-desk,East Connie,Female,Serbia,2016-05-08 22:24:27,0
40.47,19.0,67132.46,181.02,Realigned global initiative,Lake Jasonchester,Female,Burundi,2016-02-19 20:49:27,0
89.05,51.0,57868.44,194.62,Face-to-face even-keeled website,Youngfort,Female,Bangladesh,2016-07-01 01:12:04,1
66.12,37.0,75180.2,217.37,Devolved human-resource circuit,Lake James,Female,Australia,2016-05-26 15:40:12,0
61.22,36.0,41521.28,115.26,Reverse-engineered well-modulated capability,Lake Patrick,Male,Senegal,2016-07-08 03:47:41,0
54.08,36.0,50628.31,115.26,De-engineered mobile infrastructure,Hatfieldshire,Male,Korea,2016-07-23 06:18:51,0
34.66,38.0,71455.62,123.51,Virtual bandwidth-monitored initiative,New Travistown,Female,Tokelau,2016-07-19 12:05:58,1
71.14,40.0,73882.91,136.18,Synergized coherent interface,Brianabury,Male,Honduras,2016-03-23 05:27:35,0
72.23,36.0,70592.81,232.78,Organized upward-trending contingency,Destinyfurt,Male,Senegal,2016-06-20 08:22:09,0
57.86,36.0,61610.05,140.46,Up-sized incremental encryption,Youngfort,Female,Guinea,2016-07-01 01:12:04,1
89.05,42.0,59243.46,143.13,Upgradable multi-tasking initiative,Morganport,Male,Tanzania,2016-06-24 08:42:20,1
75.15,32.0,53549.94,178.92,Business-focused transitional solution,Lisafort,Male,Sao Tome and Principe,2016-01-09 03:45:19,0
41.73,42.0,60514.05,199.43,Innovative interactive portal,Hubbardmouth,Male,Czech Republic,2016-04-06 11:24:21,1
38.37,32.0,55424.24,172.83,Focused upward-trending core,Lisafort,Female,Chile,2016-04-28 22:54:37,0
83.16,27.0,14548.06,190.17,Monitored dynamic instruction set,Greghaven,Female,United Arab Emirates,2016-07-03 04:11:40,0
83.71,45.0,31092.93,174.88,Secured 24hour policy,Isaacborough,Female,Micronesia,2016-05-10 17:13:47,1
42.04,28.0,67132.46,230.52,Intuitive exuding service-desk,Westshire,Female,Liberia,2016-01-13 20:38:35,0
56.3,29.0,72203.96,216.49,Multi-channeled scalable moratorium,Evansfurt,Male,Algeria,2016-01-14 00:23:10,0
80.47,33.0,73538.09,204.02,Customizable tangible hierarchy,New Taylorburgh,Male,Vanuatu,2016-06-03 17:32:47,0
42.04,31.0,58235.21,207.17,Phased hybrid superstructure,East Connie,Female,Bahrain,2016-01-05 11:53:17,0
53.92,42.0,61840.26,243.61,Upgradable multi-tasking initiative,Garnerberg,Male,Netherlands Antilles,2016-05-19 11:16:59,0
64.24,36.0,59240.24,140.46,Multi-layered fresh-thinking neural-net,West Gregburgh,Female,Spain,2016-07-03 04:11:40,0
46.31,31.0,61840.26,207.17,Sharable reciprocal project,West Steven,Male,Croatia,2016-07-09 11:18:02,0
66.83,34.0,59785.94,160.03,Function-based incremental standardization,Lake Amy,Female,Turkmenistan,2016-02-27 08:52:50,0
78.74,38.0,57868.44,130.83,Monitored executive architecture,Stewartbury,Male,Norway,2016-05-19 14:30:17,1
57.24,33.0,41547.62,227.37,Synchronized multi-tasking ability,New Thomas,Male,Australia,2016-03-24 06:36:52,1
40.04,23.0,61617.98,172.81,Centralized logistical secured line,Patriciahaven,Female,Gabon,2016-03-20 07:12:52,0
86.06,35.0,42696.67,140.15,Realigned content-based leverage,New Tinamouth,Male,Moldova,2016-01-03 23:21:26,0
89.05,50.0,59886.58,163.48,Focused coherent success,Wilcoxport,Male,Turkey,2016-04-03 21:13:46,1
61.84,45.0,70053.27,174.88,Secured 24hour policy,Wintersfort,Female,Micronesia,2016-03-05 12:03:41,1
39.3,29.0,53431.35,141.34,Multi-lateral multi-state encryption,South Troy,Female,Hungary,2016-01-14 00:23:10,1
71.28,54.0,38609.2,182.2,Focused upward-trending core,Haleview,Female,South Africa,2016-03-31 20:55:22,1
52.68,35.0,73889.99,221.18,Secured secondary superstructure,Wrightburgh,Male,Niger,2016-07-02 20:23:15,0
46.61,55.0,57868.44,107.56,Polarized tangible collaboration,Hubbardmouth,Female,Tonga,2016-04-21 09:30:35,1
61.22,31.0,59677.64,207.17,Optional full-range projection,West Angelabury,Male,Singapore,2016-05-19 11:16:59,0
39.36,40.0,38067.08,227.53,Synchronized national infrastructure,Joshuamouth,Male,Samoa,2016-06-13 22:41:45,0
